cinemaName,boxInfo,viewInfo,avgShowView,avgViewBox
武汉洪山天河国际影城(街道口店),6467,210,5,30.7
常州幸福蓝海国际影城(九洲新世界店),6463,214,6,30.2
广州麦希国际影城(广州骏壹万邦店),6460,206,4,31.3
呼伦贝尔伊仕丹影城,6454,189,5,34.1
成都CGV影城(科华店),6443,181,4,35.5
宜昌万达影城(宜昌万达广场店),6428,195,5,32.9
北京幸福蓝海国际影城(北京房山店),6418,201,4,31.9
重庆金逸影城(IMAX店),6407,191,5,33.5
成都SOE太平洋影城(龙泉东方华大广场店),6405,228,6,28.0
广州UA东方宝泰电影城,6400,155,5,41.2
上海保利国际影城(世博店),6385,145,3,44.0
南京卢米埃影城(金鹰仙林店),6382,204,6,31.2
上海CMC大光明影城(莲花店),6381,186,4,34.3
包头CGV影城(茂业店),6374,206,5,30.9
宜宾莱茵时代影城,6366,257,7,24.7
长沙沃美影城(金泰路店),6365,200,4,31.8
淮安万达影城(淮安万达广场店),6348,186,3,34.1
长沙MC影城奥莱店(MC影城奥特店),6343,199,5,31.8
广州大地影院(东汇城店),6336,173,4,36.6
武汉璇宫国际影城(江汉路店),6307,228,4,27.6
宁波中影国际影城(宁波江北来福士店),6307,216,6,29.1
乌鲁木齐新话剧场,6300,212,8,29.7
成都保利国际影城(成都奥克斯店),6297,173,3,36.3
荣成星达影城(建业街店),6294,231,10,27.2
宜宾CGV影城(莱茵店),6294,237,5,26.5
青岛SFC上影影城(青岛金狮IMAX店),6294,197,5,31.9
深圳CINESKY新天影院IMAX,6282,163,3,38.5
唐山CGV影城(路南店),6277,221,5,28.4
上海SFC上影影城(徐汇日月光店),6252,159,3,39.3
合肥英皇电影城(万象城店),6250,148,3,42.2
保定华隶影城(华创广场店),6240,227,7,27.4
北京太平洋影城(北京中关村店),6235,132,3,47.2
福州中瑞国际影城(正荣财富广场店),6235,208,4,29.9
北京完美世界影城(17.5四道口店),6219,200,4,31.0
南京保利国际影城(森林摩尔店),6216,199,5,31.2
武汉卢米埃影城(凯德1818广场店),6216,192,4,32.3
重庆UME影城(两江西奥),6204,184,3,33.7
东莞万达影城(东城万达广场店),6203,163,3,38.0
杭州万象影城(杭州萧山万象汇店),6195,167,4,37.0
北京保利国际影城(东坝店),6191,164,4,37.7
西安万达国际影城(解放路店),6190,176,4,35.1
北京恒业影城北京IMAX店,6189,182,4,34.0
上海庆春电影城,6187,179,4,34.5
武汉华夏国际影城(鲁广店),6177,228,4,27.0
长春吉大巨幕影城,6171,213,7,28.9
成都万达影城(蜀都万达广场店),6163,184,3,33.4
常州CGV影城(恐龙园店),6161,207,5,29.7
银川万达国际影城(东方红店),6158,172,5,35.8
湖州时代德纳国际影城,6146,166,3,37.0
重庆金逸珠江影城(沙坪坝店),6138,225,2,27.2
邯郸UME影城(邯郸店),6112,198,3,30.8
上海DFC影城(宝山店),6110,186,3,32.8
嘉兴SFC上影影城(八佰伴店),6108,170,4,35.9
贵阳横店电影城(城市广场店),6108,160,4,38.1
北京深影国际影城(四道口店),6098,161,4,37.8
合肥中影国际影城中环店(中环店),6086,178,6,34.1
西安万达国际影城(李家村店),6082,167,3,36.4
成都卢米埃影城(魅力城店),6079,163,5,37.2
洛阳奥斯卡新都汇电影城(解放路店),6076,218,6,27.8
东莞万达影城(厚街万达广场店),6072,160,3,37.9
成都万达影城(青羊万达广场店),6054,158,3,38.3
太原横店电影城(王府井店),6051,179,3,33.8
赤峰博纳国际影城(维多利万悦城店),6040,225,5,26.8
赣州世纪光影国际影城,6040,257,9,23.5
常州万达影城(新北万达广场店),6028,150,3,40.1
上海幸福蓝海国际影城(宝山龙湖天街IMAX店),6021,143,3,42.1
洛阳卢米埃影城(王府井店),6019,180,5,33.4
辽源中影嘉华4KMAX国际影城,6010,262,5,22.9
北京大地影院(望京新天地店),6000,153,5,39.2
咸阳首映国际影城(咸阳财富中心店),5997,182,4,32.9
上海苏宁影城(奉贤店),5991,157,2,38.1
阜阳万达影城(万达广场店),5985,191,4,31.3
宁波百老汇影城(印象城店),5983,157,4,38.1
上海万达影城(闵行颛桥万达广场店),5963,135,2,44.1
珠海英皇UA电影城(富华里店),5954,183,6,32.5
上海太禾影城(浦江店),5947,166,4,35.8
上海SFC上影百联影城(大上海店),5947,135,4,44.0
信阳横店电影城(天润广场店),5941,209,6,28.4
北京保利国际影城(龙旗广场店),5941,152,4,39.0
天津橙天嘉禾银河IMAX影城,5930,190,3,31.2
常德万达影城(常德万达广场店),5918,167,3,35.4
上海华夏久金国际影城,5908,160,4,36.9
丹东万达国际影城(锦山大街店),5900,170,3,34.7
深圳保利国际影城(大中华店),5894,166,4,35.5
贵阳沃美影城(世纪金源购物中心店),5859,150,3,39.0
福州春天国际影城(福州大学城店),5857,182,5,32.1
青岛万达国际影城(台东店),5852,179,5,32.6
成都百丽宫影城(凯德天府店),5849,169,3,34.6
南京中影国际影城(仙林金鹰店店),5843,189,9,30.9
东莞万达影城(虎门万达广场店),5837,131,2,44.5
贵阳碧园国际影城,5826,199,5,29.2
深圳中影国际影城(深圳益田假日广场店),5825,133,4,43.7
哈尔滨万达影城(万达文化旅游城店),5823,158,3,36.8
湘潭横店IMAX电影城(步步高店),5822,194,4,30.0
北京米高梅国际影城(工体店),5820,145,4,40.1
长沙卢米埃影城(河西王府井店),5812,160,5,36.3
哈尔滨嘉星国际影城(黑大店),5809,227,6,25.5
昆明北辰财富中心影院,5807,199,5,29.1
保定四通影城,5804,235,5,24.6
无锡幸福蓝海国际影城(无锡崇安寺店),5791,213,5,27.1
杭州嘉年华国际影城(杭州滨江店),5770,162,3,35.6
北京莱纳龙域影城,5770,175,3,32.9
上海博悦汇影城上海外滩店,5760,136,4,42.3
福州红星太平洋电影城,5754,134,3,42.9
深圳中影4KMAX国际影城(西丽店),5752,162,5,35.5
长沙CGV影城(润和城店),5748,182,4,31.5
苏州万达影城(吴中IMAX店),5746,149,3,38.5
咸阳奥斯卡巨幕影城(人民中路店),5745,182,3,31.5
重庆CGV影城(新牌坊店),5739,171,6,33.5
广州金逸影城(百信店),5738,157,4,36.5
从化影天下国际影城,5727,151,5,37.9
北京耀莱成龙国际影城(房山天街店),5727,163,3,35.1
西宁万达影城(海湖万达广场店),5725,140,3,40.8
哈尔滨万达国际影城(中央店),5714,161,4,35.4
佳木斯万达影城(万达广场店),5710,153,4,37.3
宜宾屏山县电影院,5700,227,18,25.1
宁波宁波影都(东门口店),5692,204,5,27.9
重庆万达影城(南坪万达广场店),5691,178,4,31.9
北京搜秀影城,5685,164,5,34.6
长春长影电影院,5683,181,7,31.3
扬州上影四方国际IMAX影城(华懋imax店),5681,172,4,33.0
常州常州幸福蓝海橙天嘉禾(吾悦国际店),5677,184,5,30.8
南京横店影城(水游城店),5673,179,5,31.6
长春万达影城(欧亚新生活广场店),5670,155,4,36.5
苏州银兴国际影城(园区店),5670,163,4,34.7
青岛奥维尔国际影城,5669,168,4,33.7
成都SFC上影影城(成都龙湖IMAX店),5660,181,3,31.2
广州万达影城(番禺万达广场店),5654,122,2,46.3
佛山百老汇影城,5649,168,4,33.6
福清中瑞国际影城(福清裕荣汇店),5647,155,4,36.4
武汉橙天嘉禾影城(M+购物广场店),5646,199,5,28.3
绵阳博纳国际影城(凯德广场店),5641,206,4,27.3
重庆百丽宫影城(万象城店),5639,136,2,41.4
重庆UME影城(沙坪坝店),5628,188,3,29.9
重庆CGV影城(鱼洞店),5605,161,5,34.8
泰州苏艺影城(泰州店),5603,203,5,27.6
上海优幕星天地影城,5601,182,7,30.7
西安幸福蓝海国际影城(西安店),5578,165,4,33.8
北京耀莱成龙国际影城(西红门店),5578,197,4,28.3
常州橙天嘉禾影城(吾悦店),5574,168,4,33.1
成都东融国际影城,5574,208,4,26.7
烟台大地影院(永旺店),5564,148,4,37.5
遂宁万达影城(遂宁万达广场店),5548,162,3,34.2
成都万达影城龙泉驿万达广场店,5542,163,4,34.0
珠海中影红星电影城,5535,185,7,29.9
鞍山苏宁影城,5533,221,5,25.0
南宁万达影城(青秀万达广场店),5531,130,2,42.5
安阳万达IMAX国际影城(万达广场店),5513,180,4,30.6
广州金逸影城(太阳城IMAX店),5511,141,3,39.0
抚顺CGV星星影城(武功街店),5499,208,6,26.4
东莞光大比高电影城(南城店),5493,156,3,35.2
成都金逸IMAX影城(鹏瑞利店),5481,162,4,33.8
武汉万达影城(群星城店),5475,182,4,30.0
成都峨影1958电影城,5471,162,4,33.7
南宁永恒·晶钻IMAX影城,5470,178,4,30.7
西安CGV影城(悦荟店),5459,199,5,27.4
绍兴卢米埃影城(银泰IMAX影城),5439,141,4,38.5
南京海上明珠IMAX影城雨花客厅店,5439,171,3,31.8
上海保利国际影城(宝龙广场店),5432,148,4,36.7
青岛万达国际影城(延吉路店),5426,141,4,38.4
上海普陀大光明影城,5420,185,4,29.2
九江武宁江南大厦影城,5412,137,7,39.5
重庆万达影城(巴南万达广场店),5411,161,3,33.6
西安UME影城(小寨店),5398,179,3,30.1
洛阳洛阳耀莱成龙国际影城(中州中路店),5390,172,3,31.3
绵阳保利万和国际影城(梅西百货旁),5390,223,4,24.1
哈尔滨CGV影城(群力店),5380,178,5,30.2
大同万达国际影城(凯德世家广场店),5377,157,4,34.2
深圳中影星美国际影城(天虹购物中心店),5377,138,4,38.9
肥城圣大电影城(新城路店),5376,223,5,24.1
重庆英皇电影城(新光天地店),5371,120,2,44.7
寿光喜满客影城,5366,194,5,27.6
遂宁永逸电影城(射洪店),5365,216,5,24.8
上海橙天嘉禾影城(世纪汇店),5362,122,4,43.9
天津红星太平洋影院,5361,142,3,37.7
北京博纳国际影城(通州北苑店),5360,145,5,36.9
无锡中影国际影城(宝龙店),5348,169,5,31.6
重庆横店电影城(煌华店),5339,188,3,28.3
秦皇岛金逸影城(海港店),5336,165,5,32.3
宁波UME国际影城(天一店),5332,194,3,27.4
福州金逸影城(紫阳巨幕店),5330,164,3,32.5
长春万达国际影城(重庆路店),5328,149,4,35.7
上海中宏影城,5325,154,3,34.5
长沙万达影城(开福万达广场店),5318,143,3,37.1
深圳万达影城(海雅广场店),5313,133,4,39.9
漳州万达影城(漳州万达广场店),5301,132,3,40.1
湛江中影星美影城IMAX(鼎盛广场店),5301,154,3,34.4
沈阳万达国际影城(北一路店),5300,148,3,35.8
西安万达影城(大明宫店),5299,137,3,38.6
厦门奥斯卡国际影城(湾悦城店),5289,154,3,34.3
贵阳银座影城(小十字),5287,203,3,26.0
苏州中影国际影城(圆融顶点店),5284,152,4,34.7
苏州橙天嘉禾影城(印象城店),5282,140,3,37.7
连云港横店电影城(苏宁店),5276,169,4,31.2
上海上海东融国际影城,5275,173,4,30.4
武汉武汉莱纳万隆影城,5274,185,4,28.5
南宁万达影城(悦荟广场店),5264,143,4,36.8
南京星轶上影影城(仙林九霄梦天地店),5245,190,5,27.6
株洲中影国际影城(炎帝广场店),5242,176,4,29.7
锦州万达影城,5242,172,4,30.4
深圳金逸影城(中心城店),5237,127,4,41.2
广州UA西城都荟电影城,5231,121,4,43.2
上海SFC上影影城(丁香路店),5229,137,3,38.1
北京北京东融国际影城(月亮河店),5229,167,6,31.3
成都喜满客影城(成都创意山店),5222,174,4,30.0
太原山西剧院(VR激光影院),5217,193,3,27.0
呼和浩特大地影院(中山西路新华书店4K时尚店),5202,186,6,27.9
蚌埠万达国际影城(万达广场店),5201,182,4,28.5
无锡大世界影城(博大店),5201,176,4,29.5
南京大华电影院,5195,175,3,29.6
昆山卢米埃昆山金鹰影城,5184,141,3,36.7
广州万达影城(增城万达广场店),5177,134,3,38.6
